0.050552 0.000846 0.000947 1.313469 0.000807 0.000986 3.190107 3
0.063893 0.000943 0.001097 1.343172 0.000938 0.001075 2.913986 3
0.069842 0.001049 0.001061 1.321595 0.000968 0.001137 3.109501 3
0.053518 0.000808 0.000977 1.222573 0.000799 0.001062 4.492915 3
0.056399 0.00082 0.001001 1.206499 0.000814 0.001102 4.84265 3
0.060475 0.000832 0.001049 1.19677 0.000827 0.001156 5.082067 3
0.044717 0.00082 0.00082 1.246697 0.000726 0.000966 4.053552 3
0.045947 0.00082 0.000856 1.266859 0.000728 0.000991 3.747296 3
0.046905 0.000844 0.000856 1.277471 0.000734 0.001008 3.603983 3
0.049304 0.000868 0.000868 1.267637 0.000751 0.001038 3.736409 3
0.046091 0.000968 0.000838 1.460251 0.000733 0.001062 2.172728 3
0.051909 0.000817 0.001123 1.466122 0.000796 0.001173 2.145361 3
0.018133 0.000866 0.000317 1.25489 0.000304 0.001045 3.923255 2
0.063247 0.00126 0.000784 1.29533 0.000763 0.00136 3.386045 3
0.069885 0.001318 0.000815 1.274851 0.000794 0.001446 3.638332 3
0.07191 0.001356 0.000846 1.322778 0.000811 0.00147 3.098108 3
0.061542 0.000868 0.001097 1.283573 0.000851 0.001137 3.526425 3
0.065014 0.001126 0.000885 1.272296 0.000864 0.001174 3.672477 3
0.068251 0.000928 0.001121 1.264971 0.000893 0.001197 3.774 3
0.064061 0.00094 0.001073 1.306484 0.000903 0.001125 3.262819 3
0.052475 0.000887 0.000945 1.3248 0.000847 0.00099 3.078822 3
0.049455 0.0008 0.000911 1.222861 0.000778 0.000999 4.487095 3
0.052626 0.00082 0.00094 1.21512 0.000805 0.001028 4.648562 3
0.055833 0.000864 0.000959 1.229679 0.000825 0.001064 4.35391 3
0.066834 0.001037 0.001037 1.334175 0.000962 0.001088 2.992443 3
0.073489 0.001097 0.001085 1.343614 0.001013 0.00114 2.910241 3
0.054278 0.000916 0.000952 1.333629 0.00082 0.001059 2.997337 3
0.058027 0.000928 0.000989 1.311864 0.000845 0.001098 3.206529 3
0.050263 0.000856 0.000832 1.175102 0.000868 0.00094 5.710959 3
0.081434 0.00088 0.001338 1.199645 0.000891 0.001463 5.008899 3
0.050462 0.000818 0.000964 1.297148 0.000786 0.001068 3.365324 3
0.040232 0.000856 0.00088 1.553192 0.000771 0.000922 1.807692 2
0.044265 0.000904 0.000977 1.654637 0.000735 0.001122 1.527564 3
0.049738 0.000747 0.000989 1.232335 0.000727 0.00109 4.304121 3
0.0051 0.000567 0.000145 1.333333 0.000138 0.00064 3 1
0.053096 0.00076 0.001025 1.21594 0.00075 0.001128 4.630915 3
0.006094 0.000641 0.000134 1.169404 0.000136 0.000765 5.903052 1
0.051848 0.00082 0.000989 1.296593 0.000763 0.001085 3.371619 3
0.057671 0.000844 0.001049 1.273126 0.000792 0.001169 3.661309 3
0.064339 0.000844 0.001133 1.233018 0.000837 0.001229 4.291516 3
0.070958 0.000868 0.001194 1.211112 0.000871 0.001301 4.736821 3
0.059178 0.001191 0.000766 1.279009 0.000756 0.001244 3.584115 3
0.065653 0.000844 0.001182 1.259756 0.00079 0.001314 3.84977 3
0.057955 0.000868 0.001097 1.363012 0.00077 0.001218 2.754728 3
0.059787 0.001174 0.000829 1.351217 0.000777 0.001238 2.847242 3
0.056508 0.000844 0.001013 1.254534 0.000835 0.001072 3.928751 3
0.061921 0.000892 0.001061 1.267913 0.000875 0.00113 3.732558 3
0.151162 0.001147 0.002177 1.370347 0.001102 0.002234 2.700167 3
0.159511 0.001203 0.002226 1.393255 0.001135 0.002305 2.542879 3
0.163755 0.001211 0.002311 1.417615 0.001126 0.002399 2.39455 3
0.029719 0.00082 0.00082 1.875862 0.0007 0.000941 1.141732 2
0.18284 0.00135 0.002375 1.454881 0.001241 0.00239 2.198376 3
0.033975 0.000844 0.000832 1.713982 0.000738 0.000967 1.400596 2
0.038237 0.000892 0.000904 1.749961 0.000788 0.001034 1.333403 2
0.003985 0.000506 0.000145 1.524962 0.000136 0.000543 1.904899 1
0.014636 0.00042 0.000831 1.976911 0.000398 0.000829 1.023635 2
0.016342 0.000527 0.000595 1.590686 0.000506 0.000567 1.692945 2
0.035548 0.000784 0.000687 1.256571 0.000683 0.000866 3.897555 2
0.038532 0.000832 0.000699 1.25219 0.000708 0.000899 3.965261 2
0.021243 0.002305 0.00014 1.257686 0.000124 0.00367 3.880694 3
0.024456 0.002281 0.000156 1.204914 0.000144 0.003439 4.880091 3
0.028109 0.000681 0.000574 1.152741 0.000635 0.000739 6.547025 2
0.021732 0.000705 0.000428 1.150972 0.000453 0.000777 6.623741 1
0.022123 0.000723 0.000422 1.144414 0.000454 0.000794 6.924528 1
0.02272 0.000736 0.000436 1.170954 0.000462 0.000792 5.849535 1
0.005896 0.000482 0.000241 1.635992 0.000232 0.000471 1.572347 1
0.007143 0.000509 0.000275 1.626563 0.000266 0.000486 1.596008 1
0.008783 0.000633 0.000288 1.720349 0.000287 0.000583 1.388216 2
0.027181 0.001033 0.000535 1.6856 0.000511 0.000987 1.458576 2
0.137738 0.001162 0.001861 1.302733 0.00114 0.001942 3.303241 3
0.031853 0.000832 0.000796 1.723694 0.000596 0.000959 1.381799 2
0.128478 0.001169 0.001893 1.429081 0.001078 0.001971 2.330563 3
0.035144 0.000856 0.000832 1.680617 0.000613 0.001 1.469254 2
0.154779 0.001206 0.001953 1.261879 0.001163 0.002095 3.81856 3
0.035464 0.000868 0.000844 1.713412 0.000615 0.001018 1.401716 2
0.164967 0.001242 0.002001 1.24958 0.001202 0.002159 4.006735 3
0.037592 0.000904 0.000856 1.707826 0.000632 0.001047 1.412778 2
0.00516 0.000546 0.000153 1.338246 0.000142 0.000633 2.956431 1
0.008373 0.000345 0.000624 2.130337 0.000326 0.000616 0.884692 2
0.006553 0.000603 0.000205 1.563937 0.000172 0.00072 1.773246 1
0.006902 0.000338 0.00041 1.662882 0.000284 0.000456 1.508564 1
0.006022 0.000458 0.000193 1.217217 0.000194 0.00051 4.603687 1
0.007119 0.000494 0.000217 1.249788 0.000218 0.00055 4.00339 1
0.015969 0.000627 0.00035 1.138543 0.000367 0.000691 7.217984 1
0.013051 0.000646 0.00034 1.394857 0.000355 0.000729 2.532564 1
0.017669 0.000663 0.000362 1.125896 0.000383 0.000748 7.943089 1
0.01844 0.000668 0.000377 1.131035 0.000404 0.000744 7.631575 1
0.004551 0.000664 0.000133 1.610579 0.000124 0.000735 1.637788 1
0.006215 0.000702 0.000144 1.349884 0.000139 0.00078 2.85809 1
0.011538 0.000725 0.00031 1.614784 0.00029 0.000699 1.626588 2
0.013196 0.000737 0.00031 1.438307 0.000293 0.000759 2.281508 1
0.010224 0.000739 0.000317 1.898787 0.0003 0.000713 1.11261 2
0.00633 0.000544 0.000228 1.624407 0.000211 0.00057 1.601519 1
0.007638 0.000599 0.000243 1.579925 0.000228 0.000622 1.724362 1
0.003623 0.000446 0.000121 1.231281 0.000116 0.000542 4.323741 1
0.067112 0.00141 0.000831 1.448481 0.000768 0.001528 2.229749 3
0.069469 0.001363 0.000927 1.508504 0.000837 0.001396 1.966554 3
0.067907 0.00086 0.001431 1.502375 0.000787 0.001463 1.990545 3
0.050094 0.001062 0.000796 1.399906 0.000788 0.001132 2.500588 3
0.028646 0.000772 0.000513 1.147095 0.000552 0.00083 6.798331 2
0.028182 0.000775 0.000527 1.201815 0.000562 0.000809 4.955042 2
0.008036 0.000482 0.00035 1.740435 0.000326 0.000495 1.350557 2
0.005208 0.000129 0.000688 1.416365 0.00012 0.000795 2.401739 1
0.039201 0.000966 0.000699 1.430214 0.000691 0.001003 2.324424 2
0.049702 0.00076 0.000977 1.237841 0.000751 0.001074 4.204487 3
0.052294 0.001027 0.000756 1.231162 0.000761 0.00112 4.325967 3
0.025047 0.000683 0.000619 1.401272 0.000653 0.000707 2.492076 2
0.030798 0.000703 0.000643 1.21809 0.000695 0.000737 4.585258 2
0.045645 0.000938 0.000706 1.202184 0.000722 0.001 4.945989 3
0.039165 0.000747 0.000928 1.469601 0.000728 0.000973 2.129466 2
0.040437 0.000747 0.000965 1.478831 0.000725 0.001015 2.088418 2
0.053024 0.001011 0.000753 1.191305 0.000774 0.001085 5.227249 3
0.033625 0.000796 0.000796 1.56185 0.000715 0.000919 1.779834 2
0.035675 0.000832 0.000868 1.678946 0.000762 0.000966 1.472872 2
0.010284 0.000355 0.000591 1.693415 0.000357 0.000559 1.442138 2
0.045573 0.000832 0.00094 1.42381 0.000797 0.000959 2.35955 3
0.050673 0.000829 0.001036 1.40456 0.000819 0.00105 2.471821 3
0.056436 0.000878 0.001061 1.37033 0.000854 0.001101 2.700296 3
0.026614 0.000784 0.000555 1.354473 0.000568 0.000863 2.821086 2
0.02741 0.000772 0.000518 1.210468 0.000529 0.000896 4.751306 2
0.032829 0.000825 0.000587 1.223024 0.000607 0.000925 4.483822 2
0.039683 0.000784 0.00076 1.244113 0.000763 0.000838 4.09646 2
0.044403 0.000808 0.000796 1.200652 0.000801 0.000883 4.983762 3
0.047454 0.000775 0.000979 1.326818 0.000755 0.00106 3.059805 3
0.12931 0.001145 0.001808 1.328609 0.001081 0.001915 3.043127 3
0.127761 0.001182 0.001845 1.414929 0.001072 0.001965 2.410052 3
0.139673 0.001222 0.001888 1.370279 0.001112 0.002017 2.700664 3
0.02322 0.00037 0.000884 1.169746 0.000389 0.00096 5.891171 2
0.084641 0.000835 0.001673 1.370046 0.000812 0.001832 2.702365 3
0.091737 0.000928 0.001712 1.436983 0.000869 0.001819 2.288421 3
0.064483 0.000856 0.001133 1.247826 0.000818 0.001258 4.035081 3
0.097301 0.00094 0.001796 1.440059 0.000882 0.001905 2.27242 3
0.103799 0.00129 0.001881 1.938789 0.001184 0.001856 1.065203 3
0.119038 0.002033 0.001287 1.822615 0.00121 0.002045 1.215636 3
0.040117 0.000832 0.000735 1.264914 0.000748 0.000905 3.774816 2
0.042535 0.000848 0.000699 1.156399 0.000756 0.00091 6.393909 3
0.043162 0.001003 0.000808 1.556634 0.000816 0.000979 1.796512 3
0.004865 0.000193 0.000507 1.670957 0.000166 0.000532 1.490409 1
0.012255 0.000355 0.000637 1.531471 0.000329 0.000679 1.88157 2
0.012828 0.000409 0.000574 1.518258 0.000373 0.0006 1.92954 2
0.011206 0.000769 0.000361 2.055696 0.000327 0.000691 0.947242 2
0.019549 0.000773 0.000607 1.990672 0.000611 0.000777 1.009415 2
0.018555 0.000483 0.000907 1.957097 0.000501 0.000836 1.044826 2
0.004467 0.000165 0.000418 1.279159 0.000158 0.000486 3.582191 1
0.016807 0.000753 0.000426 1.582308 0.000404 0.000768 1.717304 2
0.030834 0.000856 0.000543 1.249267 0.000568 0.000967 4.011765 2
0.01454 0.00064 0.0004 1.458977 0.000365 0.000644 2.178761 2
0.01064 0.000627 0.000289 1.414164 0.000291 0.000618 2.414501 1
0.03893 0.000784 0.000687 1.147414 0.000731 0.000865 6.783614 2
0.050884 0.00082 0.001025 1.369506 0.000807 0.001077 2.706316 3
0.042722 0.000723 0.000977 1.371525 0.0007 0.00104 2.691607 2
0.049298 0.000735 0.001013 1.253118 0.000711 0.001133 3.950725 3
0.022099 0.000844 0.000386 1.22204 0.000402 0.000869 4.503685 2
0.030014 0.000752 0.000614 1.275723 0.00061 0.000809 3.62683 2
0.047954 0.000777 0.001062 1.42798 0.000767 0.001081 2.336558 3
0.054507 0.000805 0.001063 1.302627 0.000782 0.001171 3.304398 3
0.0056 0.000422 0.000193 1.205597 0.000202 0.000445 4.863874 1
0.006275 0.000422 0.000205 1.143132 0.00022 0.000465 6.986577 1
0.046073 0.000723 0.00088 1.146147 0.000752 0.000979 6.842435 3
0.006378 0.000543 0.000193 1.361059 0.000189 0.000548 2.769634 1
0.007167 0.000619 0.000198 1.421073 0.000184 0.00064 2.374887 1
0.153356 0.002046 0.00135 1.49423 0.001292 0.002226 2.023349 3
0.16349 0.002168 0.001275 1.402116 0.001295 0.002202 2.486846 3
0.039448 0.000935 0.000883 1.736746 0.000752 0.001058 1.357319 2
0.049527 0.000868 0.001154 1.677798 0.000845 0.001151 1.475366 3
0.014582 0.000281 0.001159 1.850761 0.00026 0.001184 1.175418 2
